,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
10,7.0,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,7.0,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,7.0,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,7.0,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,7.0,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,7.0,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,7.0,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,7.0,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,7.0,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464,0.012806258117922464
11,8.0,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,8.0,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,8.0,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,8.0,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,8.0,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,8.0,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,8.0,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,8.0,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,8.0,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418,-0.022575907581485418
12,9.0,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,9.0,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,9.0,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,9.0,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,9.0,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,9.0,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,9.0,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,9.0,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,9.0,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133,0.01057288290642133
13,10.0,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,10.0,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,10.0,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,10.0,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,10.0,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,10.0,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,10.0,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,10.0,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,10.0,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413,0.020228906991588413
14,11.0,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,11.0,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,11.0,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,11.0,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,11.0,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,11.0,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,11.0,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,11.0,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,11.0,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203,0.019412044211387203
15,12.0,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,12.0,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,12.0,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,12.0,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,12.0,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,12.0,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,12.0,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,12.0,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,12.0,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694,0.029663837315655694
16,13.0,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,13.0,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,13.0,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,13.0,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,13.0,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,13.0,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,13.0,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,13.0,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,13.0,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238,0.03099074851792238
17,14.0,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,14.0,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,14.0,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,14.0,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,14.0,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,14.0,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,14.0,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,14.0,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,14.0,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465,0.01548713395225465
18,15.0,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,15.0,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,15.0,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,15.0,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,15.0,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,15.0,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,15.0,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,15.0,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,15.0,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934,0.02526453172524934
19,16.0,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,16.0,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,16.0,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,16.0,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,16.0,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,16.0,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,16.0,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,16.0,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,16.0,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642,0.0036078802112151642
20,17.0,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,17.0,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,17.0,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,17.0,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,17.0,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,17.0,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,17.0,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,17.0,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,17.0,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947,0.024831602442066947
21,rety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,,60.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,68.0,69.0,,70.0,71.0,72.0,73.0,74.0,75.0,76.0,77.0,78.0,79.0,,80.0,81.0,82.0,83.0,84.0,85.0,86.0,87.0,88.0,89.0
24,0.0,-0.004453105220460053,-0.010952215982190537,-0.01576607912364636,-0.013450935057533142,-0.010952215982190537,-0.022047585416263168,-0.012779174362849144,-0.013453173560073028,-0.010531953490433454,-0.00972098925684062,0.0,-0.016187978719552243,-0.02570870111582646,-0.011800228515823186,-0.009991843479347784,-0.016641481386867718,-0.001932213165823038,-0.03705717317150281,0.0001796186649953846,0.0007481323402267481,-0.0016699356830481848,0.0,-0.012711645819344586,-0.01754109706235074,-0.02261608443012919,-0.03164362106326068,-0.027821036486431968,-0.031411509674638016,-0.030340726024091214,-0.026842398741048656,-0.0069117635737573355,-0.029055758781522775,0.0,-0.00865929115878705,-0.0022953989420901877,-0.006863128047121636,-0.024287030428036812,-0.002387599493082315,-0.02158975691133358,-0.014234360134191102,-0.031812921028501084,-0.017557990630926557,-0.03206366334466415,0.0,-0.03973630117665927,-0.038316021322936655,-0.03117917951846405,-0.018973673351582062,-0.004366649277382617,-0.028245267832833987,-0.017819878945508294,-0.007199220994501766,-0.03754998825125422,-0.02032048175629497,0.0,-0.019903047095482632,-0.03833440826287027,-0.011898863648476588,-0.032661280854978984,-0.0313153397012208,-0.03676090012513567,-0.018020297640114813,-0.034171272904531036,-0.03217181053494789,-0.010260146262082048,0.0,-0.03523460477318219,-0.03759890917315556,-0.01856864973735528,-0.040594494595708734,-0.005388207774683851,-0.017765659022980995,-0.017707227524432656,-0.016009409067963443,0.00045212862755872335,-0.035223653830829926,0.0,-0.020157479301315062,-0.011346892494980776,-0.007430948726293907,-0.025853453927050074,-0.04109731285933271,-0.0395521622454682,-0.02351169380457452,-0.03307197487914426,-0.04263920537200827,-0.01846958446833602,0.0,-0.028518381159031936,-0.009586763825989776,-0.031327706715966075,-0.005736904907209017,-0.0003809201781882488,-0.01987122549990372,-0.00904862193472511,-0.01085273548285659,-0.01594693055751284,-0.009700544073668715
25,1.0,-0.004453104573024169,-0.010952213196049665,-0.015766079655241128,-0.013450933767554464,-0.010952213196049665,-0.022047584512175037,-0.012779174092213852,-0.013453173849246935,-0.01053195148126118,-0.009720992752809576,1.0,-0.01618797647887027,-0.02570870281764215,-0.011800227709925393,-0.009991841785537248,-0.016641480874408643,-0.0019322080933477095,-0.0370600060306715,0.00017962648423708316,0.0007481323402267481,-0.0016699356830481848,1.0,-0.012711642843749704,-0.01754109292628281,-0.02261607994398329,-0.03164362292275336,-0.02782103697317706,-0.031411509004571785,-0.030340723282059837,-0.026842399026582253,-0.0069117553396778044,-0.02905575367498758,1.0,-0.008659289072775467,-0.002295397890397566,-0.006863127811133961,-0.024287028364899044,-0.0023875937221007337,-0.021589759390366337,-0.014234360504887578,-0.03181291682391951,-0.01755798864444902,-0.032063659605195305,1.0,-0.039736297466832486,-0.03831602122213529,-0.031179179031943668,-0.01897366575750248,-0.0043666439026912585,-0.028245264227854894,-0.01781987725638845,-0.007202139005017759,-0.03755281326304927,-0.020320478495092886,1.0,-0.019905929975397085,-0.03833440479577877,-0.011901766419338045,-0.032664117929672165,-0.031318178028609256,-0.03676373259950383,-0.01802029712776354,-0.03417410686853717,-0.032174653908487616,-0.010263057852538005,1.0,-0.035234600171253794,-0.03760173222634233,-0.01857153269048406,-0.04059449304531548,-0.005388205380900679,-0.01776566071877972,-0.01771011096582109,-0.016009409067963443,0.00044918893377299257,-0.035223654819214745,1.0,-0.020157474661893326,-0.01134979684062032,-0.0074309484340917544,-0.02585631919494702,-0.041097314267764966,-0.03955215961294856,-0.023514564884986933,-0.03307196257320055,-0.042642017653946714,-0.018469583957485214,1.0,-0.02851837921340261,-0.009586762486542444,-0.03133054539902125,-0.005736902411099143,-0.0003809201781882488,-0.01987122513902928,-0.00904862193472511,-0.010852735349216049,-0.01594982483062346,-0.009700540814217784
26,2.0,-0.004458218866452368,-0.010776840436949486,-0.015868066280445126,-0.013595475835393887,-0.010776840436949486,-0.022149451903077492,-0.012876935898621156,-0.013765537481469805,-0.010520332392886078,-0.009839543018763441,2.0,-0.016386002807333492,-0.02560632943503538,-0.012085028032638891,-0.00993106633284646,-0.01694831939350472,-0.002084270721552928,-0.036948494192584835,9.148624441057684e-05,0.0007481323402267481,-0.0016699356830481848,2.0,-0.012886822110574904,-0.0177209408489708,-0.022689995471579905,-0.03153994590205955,-0.0277729978169442,-0.031566048082224414,-0.030423789470318763,-0.02693617832459849,-0.006845033039995174,-0.029025154763214326,2.0,-0.00896346560945782,-0.0024290193294462803,-0.007006324683829779,-0.02444974822410495,-0.0023710628073200235,-0.02157129921940848,-0.014422260742939619,-0.0318367961968169,-0.017648710511861787,-0.03192343146458088,2.0,-0.039597180886654426,-0.038238541834886175,-0.03120136456623712,-0.01906957095903972,-0.004463202206592021,-0.028146796916872045,-0.017633634133696008,-0.007415237436070866,-0.0375492083518274,-0.020161447344352882,2.0,-0.0197951646818646,-0.03836459889710941,-0.012198875783479113,-0.0325384599351215,-0.03146770693371958,-0.036695296594621896,-0.018028118057486497,-0.034247984119127106,-0.032206656581602267,-0.010085248725060449,2.0,-0.035166829372170534,-0.03781149511992021,-0.018727120759188254,-0.04068654509907954,-0.005283131321158097,-0.017541746113431178,-0.01773547268046893,-0.016009409067963443,0.00025031123562313523,-0.03502723602146274,2.0,-0.02018914904570479,-0.011366956485259205,-0.007407288113010058,-0.02585631919494702,-0.040868812966428525,-0.03933336007541555,-0.02324052994724968,-0.033126059177169376,-0.042629061141207465,-0.0185059995731236,2.0,-0.028350584460203557,-0.009410609029892658,-0.03145439049382803,-0.005707783275245459,-0.0003809201781882488,-0.01977380695091624,-0.00904862193472511,-0.010830161989805577,-0.015927367792044955,-0.009583174855373522
