,0,1,2,3,4,5,6,7,8,9
0,0.08922505090067268,0.08922505090067268,0.08922505090067268,0.08922505090067268,0.08922505090067268,0.08922505090067268,0.1977313639904561,0.08922505090067268,0.08922505090067268,0.08922505090067268
1,0.08943625249057652,0.08943625249057652,0.08943625249057652,0.08943625249057652,0.08943625249057652,0.08943625249057652,0.19822170346468937,0.08943625249057652,0.08943625249057652,0.08943625249057652
2,0.07686301611930313,0.07686301611930313,0.07686301611930313,0.07686301611930313,0.07686301611930313,0.07686301611930313,0.1692148111161138,0.07686301611930313,0.07686301611930313,0.07686301611930313
3,0.05575212048802891,0.05575212048802891,0.05575212048802891,0.05575212048802891,0.05575212048802891,0.05575212048802891,0.12135189311592032,0.05575212048802891,0.05575212048802891,0.05575212048802891
4,0.11561151496710109,0.11561151496710109,0.11561151496710109,0.11561151496710109,0.11561151496710109,0.11561151496710109,0.25981042382817465,0.11561151496710109,0.11561151496710109,0.11561151496710109
5,-0.018064474888806803,-0.018064474888806803,-0.018064474888806803,-0.018064474888806803,-0.018064474888806803,-0.018064474888806803,-0.037753643605933584,-0.018064474888806803,-0.018064474888806803,-0.018064474888806803
6,-0.028072445318297334,-0.028072445318297334,-0.028072445318297334,-0.028072445318297334,-0.028072445318297334,-0.028072445318297334,-0.05834074780431897,-0.028072445318297334,-0.028072445318297334,-0.028072445318297334
7,0.06185937954453524,0.06185937954453524,0.06185937954453524,0.06185937954453524,0.06185937954453524,0.06185937954453524,0.13509013519934032,0.06185937954453524,0.06185937954453524,0.06185937954453524
8,-0.058864279801987274,-0.058864279801987274,-0.058864279801987274,-0.058864279801987274,-0.058864279801987274,-0.058864279801987274,-0.12021412069789006,-0.058864279801987274,-0.058864279801987274,-0.058864279801987274
9,0.02389764375918202,0.02389764375918202,0.02389764375918202,0.02389764375918202,0.02389764375918202,0.02389764375918202,0.0511209765585483,0.02389764375918202,0.02389764375918202,0.02389764375918202
10,0.04195251594973648,0.04195251594973648,0.04195251594973648,0.04195251594973648,0.04195251594973648,0.04195251594973648,0.09063381396702463,0.04195251594973648,0.04195251594973648,0.04195251594973648
11,0.08758955478314245,0.08758955478314245,0.08758955478314245,0.08758955478314245,0.08758955478314245,0.08758955478314245,0.19393786476516905,0.08758955478314245,0.08758955478314245,0.08758955478314245
12,0.10818461905064569,0.10818461905064569,0.10818461905064569,0.10818461905064569,0.10818461905064569,0.10818461905064569,0.2421702916670867,0.10818461905064569,0.10818461905064569,0.10818461905064569
13,0.12634740736755834,0.12634740736755834,0.12634740736755834,0.12634740736755834,0.12634740736755834,0.12634740736755834,0.28554150012937174,0.12634740736755834,0.12634740736755834,0.12634740736755834
14,0.036080790462857504,0.036080790462857504,0.036080790462857504,0.036080790462857504,0.036080790462857504,0.036080790462857504,0.07769941180654638,0.036080790462857504,0.036080790462857504,0.036080790462857504
15,0.07776630466472967,0.07776630466472967,0.07776630466472967,0.07776630466472967,0.07776630466472967,0.07776630466472967,0.17128625792012664,0.07776630466472967,0.07776630466472967,0.07776630466472967
16,0.04203030423138654,0.04203030423138654,0.04203030423138654,0.04203030423138654,0.04203030423138654,0.04203030423138654,0.0908057133479343,0.04203030423138654,0.04203030423138654,0.04203030423138654
17,0.07300829364421002,0.07300829364421002,0.07300829364421002,0.07300829364421002,0.07300829364421002,0.07300829364421002,0.1603967390141876,0.07300829364421002,0.07300829364421002,0.07300829364421002
