,0,1,2,3,4,5,6,7,8,9
0,0.011111111111111112,0.3,0.012048192771084338,0.10144927536231885,0.3,0.012987012987012988,0.0,0.06756756756756757,0.09090909090909091,0.057971014492753624
1,0.23333333333333334,0.7,0.3373493975903614,0.6086956521739131,0.7,0.44155844155844154,0.1326530612244898,0.5,0.44155844155844154,0.6086956521739131
2,0.14444444444444443,0.5333333333333333,0.18072289156626506,0.14492753623188406,0.5333333333333333,0.22077922077922077,0.02040816326530612,0.22972972972972974,0.16883116883116883,0.2318840579710145
3,0.044444444444444446,0.4,0.04819277108433735,0.08695652173913043,0.4,0.05194805194805195,0.0,0.06756756756756757,0.06493506493506493,0.07246376811594203
4,0.0,0.21666666666666667,0.0,0.0,0.21666666666666667,0.0,0.0,0.0,0.0,0.0
5,0.0,0.26666666666666666,0.012048192771084338,0.0,0.26666666666666666,0.0,0.0,0.013513513513513514,0.012987012987012988,0.0
6,0.23333333333333334,0.6833333333333333,0.3373493975903614,0.6086956521739131,0.6833333333333333,0.44155844155844154,0.1326530612244898,0.5,0.44155844155844154,0.6086956521739131
7,0.0,0.26666666666666666,0.012048192771084338,0.0,0.26666666666666666,0.0,0.0,0.013513513513513514,0.012987012987012988,0.0
8,0.03333333333333333,0.43333333333333335,0.0963855421686747,0.30434782608695654,0.43333333333333335,0.18181818181818182,0.09183673469387756,0.21621621621621623,0.2077922077922078,0.2898550724637681
9,0.07777777777777778,0.5666666666666667,0.07228915662650602,0.2318840579710145,0.5666666666666667,0.2077922077922078,0.01020408163265306,0.16216216216216217,0.19480519480519481,0.2463768115942029
