,77,78,79,80,81,82,83
0,2.021076912007608,2.021076912007608,1.7304448369974927,2.8826482078435167,2.8826482078435167,2.021076912007608,3.0763163097132957
1,-3.9116293719943918,-3.9116293719943918,-0.0125558518051948,0.12459663739566937,0.12459663739566937,-3.9116293719943918,-1.8516814056376882
2,0.3058246096074835,0.3058246096074835,2.390817369667963,2.0279887033474804,2.0279887033474804,0.3058246096074835,0.9336714732788136
3,-0.2515015159016363,-0.2515015159016363,1.3998020093815065,1.6790696083986016,1.6790696083986016,-0.2515015159016363,-0.7633430068899009
4,3.7732985559568726,3.7732985559568726,3.3819276885354537,2.7329434214634483,2.7329434214634483,3.7732985559568726,3.5459930489312828
5,1.92477884625698,1.92477884625698,1.1752197531377704,1.5307053502683565,1.5307053502683565,1.92477884625698,1.3020160447068936
6,-6.9750577688434445,-6.9750577688434445,-4.477421969003607,-5.394935696101981,-5.394935696101981,-6.9750577688434445,-5.8388483211886095
7,3.9163526969662703,3.9163526969662703,1.0645635067422907,2.0969541057931185,2.0969541057931185,3.9163526969662703,4.139295493134017
8,0.8275198610843963,0.8275198610843963,0.48107382475408456,1.0114776644310834,1.0114776644310834,0.8275198610843963,0.043200573491772566
