,30,31,32,33,34,35,36,37,38,39
0,0.11165054771475302,0.1294886453718851,0.10334248463718976,0.23492659377068803,0.06063495667300933,0.18890293823534743,0.1469721162972889,0.2816875389653114,0.18832514860900995,0.2891599891104615
1,0.11165055347227582,0.1294886453718851,0.10334252392518417,0.23492659865416898,0.060634904926704536,0.188902958938444,0.14697211936523402,0.2816875276456482,0.1883251329126705,0.2891599759462321
2,0.11184265430165918,0.1294886453718851,0.10230379860474359,0.23406646795579467,0.061025544587062774,0.18893362643984213,0.14852594398806884,0.2819370387552881,0.18904169693920458,0.28855732816148794
3,0.09466114596109565,0.06353429948992251,0.07860672462412588,0.12192330079373404,0.051342550286592514,0.10480473860651907,0.1090170719888226,0.1412695981695209,0.13916873206457248,0.16787208883538107
4,0.006392036109068133,0.007175078810226165,0.01130574778030291,0.005238954385269556,0.004531891790630627,0.007752399143060584,0.008021405795250125,0.007705479596763154,0.006392036109068022,0.006017296714883824
5,0.04824339930210453,0.12911507024382274,0.04985189630019682,0.10247161519418868,0.059611635644029826,0.02699344184222685,0.08934949331954445,0.14304504745517976,0.036514751876119966,0.10579871641530836
6,0.03595310981947808,0.03253997988580104,0.024000831645582754,0.02626861894190291,0.019013792332868817,0.026315498429246076,0.022182712042384645,0.03347661084736153,0.02134890428810332,0.03376405903035418
7,0.0490655188195368,0.13721264666148747,0.06439894553114178,0.11941168275197045,0.049470166626333856,0.026965598217243425,0.0959804619831478,0.11522776783605593,0.044854249622956255,0.11060351112193534
8,0.06094880966632621,0.13762501439441477,0.04666543227294895,0.14045025165984815,0.08492366887062353,0.027050399387478108,0.09336330568640472,0.1905005215893385,0.04175321272305321,0.11782229653118903
9,0.1504943274538736,0.09783866064077973,0.1521936109888029,0.25961498690289775,0.04809509479972407,0.18753348530488534,0.16263191530615528,0.2544877673961772,0.21308537625177948,0.2690708915165707
10,0.17568240712434702,0.11811418123062489,0.16362309914356543,0.2752841629330959,0.05309078673966883,0.2061042524190453,0.1834347003825818,0.28703652784267797,0.24285010247214567,0.30030456779042825
11,0.09116466752398467,0.05813271484792526,0.07143576039116517,0.10029269696068854,0.07464104718719566,0.10337161442664389,0.09300409154861389,0.10841750745262146,0.13994491299399414,0.12793787454360406
12,0.09760381800912243,0.050235861045285324,0.08419746813108953,0.12102603380754373,0.06509051690961642,0.12091798202021287,0.09766263813734799,0.12877076234454177,0.16005841646057373,0.15621612896255344
13,0.09807637433272842,0.058650612142638336,0.07180157509684126,0.09315791266930573,0.07498312381976702,0.10113427460226132,0.10084232184637365,0.1042558068499102,0.13029480623116385,0.11885847622194268
14,0.13124353460591243,0.08439309238485915,0.14261207058859393,0.2564506734058758,0.044100636150400496,0.1765138365315424,0.14570013522814573,0.24111062128143324,0.19231045993025397,0.2425886134967552
15,0.10673035551781695,0.09099372218301527,0.126566922305265,0.2015043588469856,0.04538891367852116,0.15171422171088478,0.1436784020599956,0.2368552656488634,0.15278535239794766,0.23309778954748328
16,0.09790460414658386,0.0694563887428048,0.07730037017651537,0.10672297167623102,0.061221702924881494,0.09898374935854037,0.11577955150036778,0.11572409426351893,0.1346866103930252,0.11461368434436847
17,0.11168843204816381,0.05557423719965293,0.10180896308242238,0.1696649919819856,0.05229463029011727,0.12168636273086153,0.0988013565925061,0.19498291447473615,0.14541739712150037,0.22615610817093423
