,70,71,72,73,74,75,76
0,2.021076912007608,2.021076912007608,1.521061035734573,1.521061035734573,2.1987101632237884,2.135175239672958,1.3989083610386788
1,-3.9116293719943918,-3.9116293719943918,-3.280920842467473,-3.280920842467473,-2.750482399796534,-2.2299699994866353,-2.4502449485030535
2,0.3058246096074835,0.3058246096074835,0.369774547348682,0.369774547348682,1.085017507073873,1.0286292195230282,0.4460334668984574
3,-0.2515015159016363,-0.2515015159016363,-0.12492155677444189,-0.12492155677444189,-0.16570833225317055,-0.2413585316136973,-0.771489478704446
4,3.7732985559568726,3.7732985559568726,3.515351173182174,3.515351173182174,2.9828049069458054,3.3988413531336525,2.883742788177382
5,1.92477884625698,1.92477884625698,2.247828033556418,2.247828033556418,1.1389507530044853,2.100179022676391,1.3923901519048603
6,-6.9750577688434445,-6.9750577688434445,-5.886850120718879,-5.886850120718879,-5.48963901890591,-5.257181614475047,-2.9298182385921785
7,3.9163526969662703,3.9163526969662703,3.013084756867299,3.013084756867299,2.761536953849803,2.0679353775682374,1.3215569184881248
8,0.8275198610843963,0.8275198610843963,0.3876291222584345,0.3876291222584345,1.6937759793372278,1.2507126837440787,1.2348223082793024
