,0,1,2,3,4,5,6,7,8,9
0,0.4662222680890149,0.6103494942023292,0.17793048826497787,0.7746975254748998,0.7151157908447849,0.4886349717675512,-0.6700297176088442,0.1935275845883968,0.342323755305335,0.4874139854172401
1,0.4666404878603701,0.610349403697549,0.1782692647196192,0.7746974270982935,0.7151156984672128,0.48899602327022257,-0.6692940292439734,0.19388167333921097,0.34232362742020495,0.4878736829104195
2,0.4435144635862927,0.6101741539035065,0.15672625580054625,0.7747235355475827,0.7150453726888135,0.4664433851484616,-0.7293056740577439,0.17147191102552856,0.3449365790113255,0.48661326453490367
3,0.3235070988774468,0.4259187962657103,0.10441434494080609,0.7411272651792747,0.5071744119670014,0.3504478311215078,-0.3020469757061223,0.3572431786035805,0.30794929728676596,0.39878959010980314
4,0.5375655397534028,-0.03790365280595504,0.6856477421021012,0.5838421134387757,-0.02356289177308262,0.7277462763314462,0.4249335043036787,0.3301237624158175,1.0947386788056528,0.8505712137828406
5,0.07929236948765458,-0.36656592663840193,0.05016882997945188,0.3622981797276799,0.07442130253983072,-0.3360192024401998,0.4484226961037812,0.3336144268450143,-0.3832935993793029,0.10644128527754854
6,0.02183581411738077,-0.30366782273620874,-0.00475754753439446,0.2635643903923718,-0.11145745779693352,-0.05974699525849419,-0.9013678857926537,0.22685199203521744,-0.5656676608084376,0.1099535633377757
7,0.06421854458411616,-0.08000783127354517,0.01848040588416307,0.5849419984221719,0.3186860909368546,-0.5157485766460834,0.6518569871529936,0.25185428662004605,-0.19666086418960715,0.2582016978223969
8,0.23560349338057546,-0.49239788100975673,0.10356903369886963,0.32649720599064025,-0.029771406027322287,-0.16244541273173455,0.16239554669633552,0.38241417754168183,-0.5002742143827136,0.030429814069296166
9,0.11795007601229199,0.5824584506092828,-0.06670900842267975,0.8138253398917097,0.6501423860848652,0.3068736137891174,-0.6961188280837723,-0.011805934993644154,0.35128667191464147,0.36822712076727215
10,0.1452223063632121,0.6200435964202785,-0.048278917565106994,0.6757497296172902,0.6988467547022674,0.3440369319691553,-0.834477450409694,-0.12931507629754302,0.36626805625359515,0.3513384761256222
11,0.4291222185036406,0.23355943153633543,0.2308687050915418,0.7280965851075394,0.3443705577775139,0.39932138263567446,-0.15026541972832563,0.5060701059529669,0.27648024510979397,0.4163676052361253
12,0.43847570459901203,0.46605140973778864,0.17278215832780874,0.8624641637910027,0.5709390640465948,0.42404207935101706,0.008796965940574627,0.3975982122040784,0.31250476462137416,0.5347949344998857
13,0.47407959433358005,0.3302810843441784,0.28911583020429826,0.769559637822469,0.4199994487187488,0.455548790963618,-0.09782299622539678,0.5217794892333438,0.26792217214280284,0.4730117181493098
14,0.12204071357620827,0.6348708112997964,-0.11884929567567891,0.794810157096303,0.7105151857800897,0.2866477758283616,-0.7568112112518177,-0.11979007377419441,0.3652288913792719,0.28552831504737625
15,0.24266936674303655,0.5104472207503264,0.036499930570531705,0.8793344099935916,0.5892840314833014,0.35282841052757047,-0.5026226969889455,0.21774753990238646,0.2798490162740826,0.4739326394770441
16,0.4574751195849042,0.14981811358648742,0.20940384703987125,0.7018654600048585,0.24983105655555476,0.39896204468789603,-0.32016962384220765,0.41846719027185947,0.2367434476953465,0.4069471115048215
17,0.1411504499793674,0.6657798407743329,0.006954587892128619,0.765737325655944,0.7258808852486511,0.2878351646045026,-0.22578683253414236,0.2778339763782769,0.3985809272186124,0.398306545166199
