,20,21,22,23
0,0.022213446950370086,0.015437408053838642,0.020394119877797268,0.020394119877797268
1,0.02226881508146117,0.015472697586019324,0.02044490803572896,0.02044490803572896
2,0.022189072958242573,0.013361991586153366,0.020371761996970994,0.020371761996970994
3,0.014391854756008016,0.009772108476472141,0.013217271191583446,0.013217271191583446
4,0.030791383873689515,0.019803455103199807,0.028259850572192935,0.028259850572192935
5,-0.0013443625174897056,-0.0032622423841752735,-0.001235427512437104,-0.001235427512437104
6,-0.009216822432552174,-0.005090829475184688,-0.008472687742747231,-0.008472687742747231
7,0.02052318774626971,0.010816652839204632,0.018843569113604408,0.018843569113604408
8,-0.013180869239120319,-0.010815525533865888,-0.012118653309687533,-0.012118653309687533
9,0.004889932874674985,0.004242130230190266,0.004492562612249396,0.004492562612249396
10,0.010132765187420345,0.007393529021432643,0.009307378602116723,0.009307378602116723
11,0.02289101809889904,0.015163943802910307,0.021015627970367268,0.021015627970367268
12,0.024219385993301534,0.018583206739234193,0.022233988254338977,0.022233988254338977
13,0.03531701589773584,0.021555643728200513,0.03240758885806727,0.03240758885806727
14,0.008017612717636124,0.006373596733350251,0.007365148169238278,0.007365148169238278
15,0.023372498391458718,0.013514301769494752,0.021457249712869553,0.021457249712869553
16,0.012996538086655685,0.007407009330132164,0.011936501517392895,0.011936501517392895
17,0.01678105899252591,0.01271083731965117,0.015410004755444406,0.015410004755444406
